ID,Team,innings,overs,ballnumber,batter,bowler,non-striker,extra_type,batsman_run,extras_run,total_run,non_boundary,isWicketDelivery,player_out,kind,fielders_involved,BattingTeam,BowlingTeam
1312199,Royal Challengers BangaloreRajasthan Royals,2,6,5,JC Buttler,HV Patel,SV Samson,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,6,6,JC Buttler,HV Patel,SV Samson,,4,0,4,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,7,1,SV Samson,PWH de Silva,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,7,2,SV Samson,PWH de Silva,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,7,3,JC Buttler,PWH de Silva,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,7,4,SV Samson,PWH de Silva,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,7,5,JC Buttler,PWH de Silva,SV Samson,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,7,6,JC Buttler,PWH de Silva,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,8,1,JC Buttler,Shahbaz Ahmed,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,8,2,SV Samson,Shahbaz Ahmed,JC Buttler,,6,0,6,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,8,3,SV Samson,Shahbaz Ahmed,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,8,4,JC Buttler,Shahbaz Ahmed,SV Samson,,4,0,4,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,8,5,JC Buttler,Shahbaz Ahmed,SV Samson,,4,0,4,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,8,6,JC Buttler,Shahbaz Ahmed,SV Samson,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,9,1,SV Samson,PWH de Silva,JC Buttler,,4,0,4,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,9,2,SV Samson,PWH de Silva,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,9,3,SV Samson,PWH de Silva,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,9,4,SV Samson,PWH de Silva,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,9,5,JC Buttler,PWH de Silva,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,9,6,SV Samson,PWH de Silva,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,10,1,JC Buttler,HV Patel,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,10,2,SV Samson,HV Patel,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,10,3,SV Samson,HV Patel,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,10,4,SV Samson,HV Patel,JC Buttler,,6,0,6,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,10,5,SV Samson,HV Patel,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,10,6,JC Buttler,HV Patel,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,11,1,JC Buttler,PWH de Silva,SV Samson,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,11,2,SV Samson,PWH de Silva,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,11,3,SV Samson,PWH de Silva,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,11,4,SV Samson,PWH de Silva,JC Buttler,,0,0,0,0,1,SV Samson,stumped,KD Karthik,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,11,5,D Padikkal,PWH de Silva,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,11,6,JC Buttler,PWH de Silva,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,12,1,D Padikkal,JR Hazlewood,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,12,2,D Padikkal,JR Hazlewood,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,12,3,JC Buttler,JR Hazlewood,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,12,4,JC Buttler,JR Hazlewood,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,12,5,D Padikkal,JR Hazlewood,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,12,6,JC Buttler,JR Hazlewood,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,13,1,D Padikkal,GJ Maxwell,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,13,2,D Padikkal,GJ Maxwell,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,13,3,JC Buttler,GJ Maxwell,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,13,4,D Padikkal,GJ Maxwell,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,13,5,JC Buttler,GJ Maxwell,D Padikkal,,2,0,2,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,13,6,JC Buttler,GJ Maxwell,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,14,1,D Padikkal,HV Patel,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,14,2,JC Buttler,HV Patel,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,14,3,JC Buttler,HV Patel,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,14,4,D Padikkal,HV Patel,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,14,5,JC Buttler,HV Patel,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,14,6,JC Buttler,HV Patel,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,15,1,JC Buttler,PWH de Silva,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,15,2,D Padikkal,PWH de Silva,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,15,3,JC Buttler,PWH de Silva,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,15,4,JC Buttler,PWH de Silva,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,15,5,JC Buttler,PWH de Silva,D Padikkal,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,15,6,JC Buttler,PWH de Silva,D Padikkal,,6,0,6,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,16,1,D Padikkal,JR Hazlewood,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,16,2,JC Buttler,JR Hazlewood,D Padikkal,,2,0,2,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,16,3,JC Buttler,JR Hazlewood,D Padikkal,,4,0,4,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,16,4,JC Buttler,JR Hazlewood,D Padikkal,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,16,5,D Padikkal,JR Hazlewood,JC Buttler,,0,0,0,0,1,D Padikkal,caught,KD Karthik,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,16,6,SO Hetmyer,JR Hazlewood,JC Buttler,,0,0,0,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,17,1,JC Buttler,GJ Maxwell,SO Hetmyer,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,17,2,SO Hetmyer,GJ Maxwell,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,17,3,JC Buttler,GJ Maxwell,SO Hetmyer,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,17,4,SO Hetmyer,GJ Maxwell,JC Buttler,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,17,5,JC Buttler,GJ Maxwell,SO Hetmyer,,2,0,2,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,17,6,JC Buttler,GJ Maxwell,SO Hetmyer,,1,0,1,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312199,Royal Challengers BangaloreRajasthan Royals,2,18,1,JC Buttler,HV Patel,SO Hetmyer,,6,0,6,0,0,,,,Rajasthan Royals,Royal Challengers Bangalore
1312198,Royal Challengers BangaloreLucknow Super Giants,1,0,1,V Kohli,Mohsin Khan,F du Plessis,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,0,2,V Kohli,Mohsin Khan,F du Plessis,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,0,3,V Kohli,Mohsin Khan,F du Plessis,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,0,4,V Kohli,Mohsin Khan,F du Plessis,wides,0,1,1,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,0,5,V Kohli,Mohsin Khan,F du Plessis,,3,0,3,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,0,6,F du Plessis,Mohsin Khan,V Kohli,,0,0,0,0,1,F du Plessis,caught,Q de Kock,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,0,7,RM Patidar,Mohsin Khan,V Kohli,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,1,1,V Kohli,PVD Chameera,RM Patidar,,4,0,4,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,1,2,V Kohli,PVD Chameera,RM Patidar,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,1,3,V Kohli,PVD Chameera,RM Patidar,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,1,4,V Kohli,PVD Chameera,RM Patidar,,1,0,1,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,1,5,RM Patidar,PVD Chameera,V Kohli,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,1,6,RM Patidar,PVD Chameera,V Kohli,,4,0,4,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,2,1,V Kohli,Mohsin Khan,RM Patidar,,4,0,4,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,2,2,V Kohli,Mohsin Khan,RM Patidar,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,2,3,V Kohli,Mohsin Khan,RM Patidar,,2,0,2,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,2,4,V Kohli,Mohsin Khan,RM Patidar,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,2,5,V Kohli,Mohsin Khan,RM Patidar,,1,0,1,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,2,6,RM Patidar,Mohsin Khan,V Kohli,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,3,1,V Kohli,KH Pandya,RM Patidar,,1,0,1,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,3,2,RM Patidar,KH Pandya,V Kohli,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,3,3,RM Patidar,KH Pandya,V Kohli,,1,0,1,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,3,4,V Kohli,KH Pandya,RM Patidar,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,3,5,V Kohli,KH Pandya,RM Patidar,,1,0,1,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,3,6,RM Patidar,KH Pandya,V Kohli,,1,0,1,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,4,1,RM Patidar,Avesh Khan,V Kohli,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,4,2,RM Patidar,Avesh Khan,V Kohli,,4,0,4,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,4,3,RM Patidar,Avesh Khan,V Kohli,,4,0,4,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
1312198,Royal Challengers BangaloreLucknow Super Giants,1,4,4,RM Patidar,Avesh Khan,V Kohli,,0,0,0,0,0,,,,Royal Challengers Bangalore,Lucknow Super Giants
